STT,doi/PMID,Abstract/Introduction,Journal type,experiment,model,relation ,display_relation,x_name ,x_type ,y_name,y_type,note,expert opinion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,40520915,Introduction (khổ cuối),original article,,human,bioprocess_bioprocess,transporter,NPC2,protein/gene,intracellular lipid transport,biological_process,...encoding lysosomal/ endosomal proteins involved in intracellular lipid transport and homeostasis,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,40520915,Introduction (khổ cuối),original article,,human,cellcomp_protein,transporter,Lysosome,cellular_component,NPC1,protein/gene,...encoding lysosomal/ endosomal proteins involved in intracellular lipid transport and homeostasis,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,40520915,Introduction (khổ cuối),original article,,human,drug_protein,enzyme,Miglustat,drug,glucosylceramide synthase,protein/gene,"Miglustat, which in-hibits the enzyme glucosylceramide synthase...",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,40520915,Introduction (khổ cuối),original article,,human,drug_drug,enzyme,Miglustat,drug,Arimoclomol,drug,"Miglustat, which in-hibits the enzyme glucosylceramide synthase...",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,40525490,Other,original article,,human,disease_disease,dysregulation,Niemann Pick Type C,disease,neurodegenerative disorder,disease,"Niemann-Pick disease, type C (NPC) is an autosomal recessive neurodegenerative disorder...""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,40525490,Other,original article,,human,disease_phenotype_positive,dysregulation,Niemann Pick Type C,disease,endolysosomal storage of unesterified cholesterol,phenotype,"...characterized by endolysosomal storage of unesterified cholesterol in brain, liver, spleen and other peripheral tissues",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,40525490,Other,original article,,human,disease_protein,mutation,Niemann Pick Type C,disease,NPC1,protein/gene,NPC is caused by pathological variants in NPC1 (90–95%) or NPC2 (~5%),done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,40525490,Other,original article,,human,disease_protein,mutation,Niemann Pick Type C,disease,NPC2,protein/gene,NPC is caused by pathological variants in NPC1 (90–95%) or NPC2 (~5%),done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,40525490,Other,original article,,human,disease_phenotype_positive,,Niemann Pick Type C,disease,vertical supranuclear gaze palsy ,phenotype,"..vertical supranuclear gaze palsy (VSGP), clumsiness, cognitive decline and/or fine motor impairments evolving to overt dementia, ataxia.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,40525490,Other,original article,,human,disease_phenotype_positive,,Niemann Pick Type C,disease,ataxia,phenotype,"..vertical supranuclear gaze palsy (VSGP), clumsiness, cognitive decline and/or fine motor impairments evolving to overt dementia, ataxia.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,40525490,Other,original article,,human,disease_phenotype_positive,,Niemann Pick Type C,disease,clumsiness,phenotype,"..vertical supranuclear gaze palsy (VSGP), clumsiness, cognitive decline and/or fine motor impairments evolving to overt dementia, ataxia.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,40525490,Other,original article,,human,disease_phenotype_positive,,Niemann Pick Type C,disease,coginitive decline ,phenotype,"..vertical supranuclear gaze palsy (VSGP), clumsiness, cognitive decline and/or fine motor impairments evolving to overt dementia, ataxia.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,40525490,Other,original article,,human,disease_phenotype_positive,,Niemann Pick Type C,disease,fine motor impairment,phenotype,"..vertical supranuclear gaze palsy (VSGP), clumsiness, cognitive decline and/or fine motor impairments evolving to overt dementia, ataxia.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,40525490,Other,original article,,human,disease_phenotype_positive,,Niemann Pick Type C,disease,overt dementia ,phenotype,"..vertical supranuclear gaze palsy (VSGP), clumsiness, cognitive decline and/or fine motor impairments evolving to overt dementia, ataxia.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,40525490,Other,original article,,human,disease_phenotype_positive,,Niemann Pick Type C,disease,intention tremor,phenotype,"..vertical supranuclear gaze palsy (VSGP), clumsiness, cognitive decline and/or fine motor impairments evolving to overt dementia, ataxia.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,40525490,Other,original article,,human,disease_phenotype_positive,,Niemann Pick Type C,disease,dystonia,phenotype,"..vertical supranuclear gaze palsy (VSGP), clumsiness, cognitive decline and/or fine motor impairments evolving to overt dementia, ataxia.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,40525490,Other,original article,,human,disease_phenotype_positive,,Niemann Pick Type C,disease,spasticity,phenotype,"..vertical supranuclear gaze palsy (VSGP), clumsiness, cognitive decline and/or fine motor impairments evolving to overt dementia, ataxia.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,40525490,Other,original article,,human,disease_phenotype_positive,,Niemann Pick Type C,disease,dysarthria,phenotype,"..vertical supranuclear gaze palsy (VSGP), clumsiness, cognitive decline and/or fine motor impairments evolving to overt dementia, ataxia.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,40525490,Other,original article,,human,disease_phenotype_positive,,Niemann Pick Type C,disease,dysphagia,phenotype,"..vertical supranuclear gaze palsy (VSGP), clumsiness, cognitive decline and/or fine motor impairments evolving to overt dementia, ataxia.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,40525490,Other,original article,,human,disease_phenotype_positive,,Niemann Pick Type C,disease,hearing loss,phenotype,"..vertical supranuclear gaze palsy (VSGP), clumsiness, cognitive decline and/or fine motor impairments evolving to overt dementia, ataxia.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,40525490,Other,original article,,human,disease_phenotype_positive,,Niemann Pick Type C,disease,seizures,phenotype,"..vertical supranuclear gaze palsy (VSGP), clumsiness, cognitive decline and/or fine motor impairments evolving to overt dementia, ataxia.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,40525490,Other,original article,,human,disease_phenotype_positive,,Niemann Pick Type C,disease,gelastic cataplexy,phenotype,"..vertical supranuclear gaze palsy (VSGP), clumsiness, cognitive decline and/or fine motor impairments evolving to overt dementia, ataxia.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,40525490,Other,original article,,human,indication,target,arimoclomol,drug,Niemann Pick Type C,disease,"...arimoclomol in combination with miglustat and N-acetyl-L-leucine were approved.""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,40525490,Other,original article,,human,indication,target,miglustat,drug,Niemann Pick Type C,disease,"...arimoclomol in combination with miglustat and N-acetyl-L-leucine were approved.""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,40525490,Other,original article,,human,indication,target,N-acetyl-L-leucine,drug,Niemann Pick Type C,disease,"...arimoclomol in combination with miglustat and N-acetyl-L-leucine were approved.""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,40525490,Other,original article,,human, bioprocess_protein,transporter,cholesterol transport,biological_process,NPC1,protein/gene,...yield deficient function of the corresponding proteins that normally bind and transport cholesterol..,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,40525490,Other,original article,,human, bioprocess_protein,transporter,cholesterol transport,biological_process,NPC2,protein/gene,...yield deficient function of the corresponding proteins that normally bind and transport cholesterol..,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,40525490,Other,original article,,human,pathology_anatomy_present,dysregulation,toxic lipid accumulation,pathology,lysosome,cellular_component,...leading to the combination of toxic lipid accumulation in lysosomes..,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,40525490,Other,original article,,human,drug_drug,,miglustat,drug,armotocol,drug,"...arimoclomol in combination with miglustat and N-acetyl-L-leucine were approved.""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,40525490,Other,original article,,human,drug_drug,,miglustat,drug,N-acetyl-L-leucine,disease,"...arimoclomol in combination with miglustat and N-acetyl-L-leucine were approved.""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,40525490,Other,original article,,human,drug_drug,,armotocol,drug,N-acetyl-L-leucine,disease,"...arimoclomol in combination with miglustat and N-acetyl-L-leucine were approved.""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,40559385,,review,,,,,,,,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,,,review,,,,,,,,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,do,Abstract,original article,in vitro,cell line,disease_protein,mutation,NPC1,protein/gene,Niemann-Pick Disease Type C ,disease,"""Niemann–Pick type C disease (NPCD), where cholesterol export... is impaired due to variants of either NPC intracellular cholesterol transporter 1 (NPC1)""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,40565243,Abstract,original article,in vitro,cell line,disease_protein,mutation,NPC2,protein/gene,Niemann-Pick Disease Type C ,disease,"""Niemann–Pick type C disease (NPCD), where cholesterol export... is impaired due to variants of either... NPC intracellular cholesterol transporter 2 (NPC2).""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,40565243,"Abstract, Introduction (khổ cuối)",original article,in vitro,cell line,disease_protein,target,BET ,protein/gene,Niemann-Pick Disease Type C ,disease,"""we explored bromodomain and extra-terminal domain (BET) proteins as new drug targets for NPCD""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,40565243,Abstract,original article,in vitro,cell line,indication,,JQ1,drug,Niemann-Pick Disease Type C ,disease,"""bromodomain proteins should be further explored as therapeutic drug targets for lysosomal diseases like NPCD""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,40565243,Abstract,original article,in vitro,cell line, anatomy_disease,,endosomal–lysosomal system,anatomy,Niemann-Pick Disease Type C ,disease,"""NPCD, where cholesterol export from the endosomal–lysosomal system is impaired...""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,40565243,Abstract,original article,in vitro,cell line,disease_disease,,Niemann-Pick Disease Type C ,disease,lysosomal diseases,disease,"""bromodomain proteins should be further explored as therapeutic drug targets for lysosomal diseases like NPCD""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,40565243,Abstract,original article,in vitro,cell line,disease_phenotype_positive,,Niemann-Pick Disease Type C ,disease,cholesterol accumulation,phenotype,"""Niemann–Pick type C disease (NPCD), where cholesterol export... is impaired... [leading to] cholesterol accumulation""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,40565243,Abstract,original article,in vitro,cell line,drug_protein,target,JQ1,drug,BET ,protein/gene,"""Treatment with JQ1, a prototype BET protein inhibitor...""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,40565243,Abstract,original article,in vitro,cell line,drug_protein,target,JQ1,drug,NPC1 ,protein/gene,"""Treatment with JQ1, a prototype BET protein inhibitor, raised the level of NPC1 protein""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,40565243,Abstract,original article,in vitro,cell line,drug_effect,,JQ1,drug,reduced cholesterol accumulation,phenotype,"""Treatment with JQ1... diminished lysosomal expansion and cholesterol accumulation""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,40565243,"Abstract, Introduction (khổ cuối)",original article,in vitro,cell line, bioprocess_protein,,BET ,protein/gene,regulated lysosomal function,biological_process,"""BET proteins as... new components regulating lysosomal function""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,40565243,"Abstract, Introduction (khổ cuối)",original article,in vitro,cell line, bioprocess_protein,,BET ,protein/gene,regulated cholesterol metabolism,biological_process,"""BET proteins as... new components regulating... cholesterol metabolism.""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,40565243,Abstract,original article,in vitro,cell line,drug_protein,target,JQ1,drug,histone deacetylase ,protein/gene,"""JQ1 enhanced and reduced cholesterol accumulation induced by pharmacologic inhibition of NPC1 and of histone deacetylase (HDAC) activity, respectively.""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,40565243,Abstract,original article,in vitro,cell line,cellcomp_protein,,NPC1,protein/gene,endosomal–lysosomal system,cellular_component,"""NPC intracellular cholesterol transporter 1 (NPC1)... where cholesterol export from the endosomal–lysosomal system is impaired""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,40565243,Abstract,original article,in vitro,cell line,cellcomp_protein,,NPC2,protein/gene,endosomal–lysosomal system,cellular_component,"""NPC intracellular cholesterol transporter 2 (NPC2)... where cholesterol export from the endosomal–lysosomal system is impaired""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,40565243,Abstract,original article,in vitro,cell line,drug_effect,,JQ1,drug,induced extracellular release of lysosomal components,phenotype,"""Treatment with JQ1... induced extracellular release of lysosomal components""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,40565243,Abstract,original article,in vitro,cell line,drug_effect,,JQ1,drug,patien-dependent manner ,phenotype,"""Treatment with JQ1... induced extracellular release of lysosomal components""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,40565243,Abstract,original article,in vitro,cell line,protein_protein,,BET ,protein/gene,NPC1 ,protein/gene,"""Treatment with JQ1, a prototype BET protein inhibitor, raised the level of NPC1 protein"" (ngụ ý BET protein điều hòa mức độ NPC1)",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,40565243,Abstract,original article,in vitro,cell line,phenotype_protein,,histone deacetylase ,protein/gene,reduced cholesterol accumulation,phenotype,"""...cholesterol accumulation induced by pharmacologic inhibition of... histone deacetylase (HDAC) activity""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,40565243,Abstract,original article,in vitro,cell line,disease_phenotype_positive,,Niemann-Pick Disease Type C ,disease,neurovisceral symptoms,phenotype,"""Defects in lysosomal cholesterol handling provoke fatal disorders presenting neurovisceral symptoms... A prime example is Niemann–Pick type C disease (NPCD)"".",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,40565243,Abstract,original article,in vitro,cell line,phenotype_protein,,NPC1,protein/gene,cholesterol accumulation,phenotype,"""...cholesterol accumulation induced by pharmacologic inhibition of NPC1"".",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,40565243,"Abstract, Introduction (khổ cuối)",original article,in vitro,cell line,drug_bioprocess,,JQ1,drug,regulated lysosomal function,biological_process,"""results support further exploration of BET proteins as... targets... and [JQ1 as a drug] regulating lysosomal function"",.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,40565243,"Abstract, Introduction (khổ cuối)",original article,in vitro,cell line,drug_bioprocess,,JQ1,drug,regulated cholesterol metabolism,biological_process,"""results support further exploration of BET proteins as... targets... and [JQ1 as a drug] regulating... cholesterol metabolism"",.",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,40565243,Abstract,original article,in vitro,cell line,indication,,disease-modifying drugs,drug,Niemann-Pick Disease Type C ,disease,"""Therapeutic options for NPCD are limited to... disease-modifying drugs""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,40565243,Abstract,original article,in vitro,cell line, bioprocess_protein,,NPC1,protein/gene,lysosomal cholesterol handling,biological_process,"""Defects in lysosomal cholesterol handling... due to variants of... NPC1""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,40565243,Abstract,original article,in vitro,cell line, bioprocess_protein,,NPC2,protein/gene,lysosomal cholesterol handling,biological_process,"""Defects in lysosomal cholesterol handling... due to variants of... NPC2""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,,,,,,,,,,,,,LẠC ĐỀ-- BỎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,40701909,Abstract,original article,in vivo,human,indication,,efavirenz,drug,Niemann-Pick disease type C ,disease,"""this Phase II single-arm clinical trial evaluated the safety and efficacy of efavirenz... in search of disease-modifying treatments for the Niemann-Pick disease type C (NPC)""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,40701909,Abstract,original article,in vivo,human,indication,,miglustat,drug,Niemann-Pick disease type C ,disease,"""Patients... received efavirenz... on top of standard care including miglustat.""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
